user_id	opinion	time
3	0	0.188245837
3	1	0.188253497
3	0	0.188261156
4	2	0.188575193
4	2	0.188582852
4	2	0.188590511
4	1	0.188598171
4	1	0.18860583
5	2	0.188781997
5	2	0.188789657
5	1	0.188797316
5	0	0.188804976
5	1	0.188812635
6	1	0.189341136
6	0	0.189348795
7	2	0.189639854
7	1	0.189647513
7	1	0.189655172
8	2	0.189770064
8	2	0.189777723
8	2	0.189785383
8	0	0.189793042
8	0	0.189800702
8	1	0.189808361
8	2	0.18981602
8	1	0.18982368
9	2	0.189946231
9	2	0.18995389
9	2	0.18996155
9	1	0.189969209
9	1	0.189976869
10	0	0.189984528
10	2	0.189992187
10	1	0.189999847
10	1	0.190007506
11	1	0.190191333
11	1	0.190198992
12	1	0.190390478
13	2	0.190650898
13	2	0.190658558
13	0	0.190666217
13	1	0.190673877
13	2	0.190681536
13	0	0.190689196
13	1	0.190696855
13	0	0.190704514
14	1	0.190712174
14	1	0.190719833
15	1	0.19117174
16	2	0.191340247
16	1	0.191347907
16	1	0.191355566
17	2	0.191516414
17	0	0.191524074
17	2	0.191531733
17	1	0.191539392
17	2	0.191547052
17	1	0.191554711
17	0	0.191562371
18	2	0.19157003
18	1	0.19157769
19	2	0.19237427
19	0	0.19238193
19	1	0.192389589
19	0	0.192397249
19	1	0.192404908
20	2	0.192496821
20	2	0.192504481
20	1	0.19251214
20	0	0.1925198
20	1	0.192527459
20	0	0.192535118
1	0	0.197245669
1	0	0.197253328
1	2	0.197260987
1	1	0.197268647
1	0	0.197276306
1	1	0.197283966
2	0	0.197337582
2	1	0.197345241
2	0	0.197352901
3	2	0.197437154
3	2	0.197444814
3	2	0.197452473
3	0	0.197460133
3	2	0.197467792
3	1	0.197475452
3	1	0.197483111
3	0	0.19749077
4	2	0.197774169
4	2	0.197781829
4	1	0.197789488
4	1	0.197797148
5	2	0.198019271
5	2	0.198026931
5	1	0.19803459
5	0	0.198042249
5	1	0.198049909
6	2	0.198616707
6	1	0.198624366
8	0	0.199083932
8	2	0.199091591
8	2	0.199099251
8	0	0.19910691
8	0	0.19911457
8	1	0.199122229
8	1	0.199129889
9	2	0.19925244
9	2	0.199260099
9	2	0.199267758
9	1	0.199275418
9	1	0.199283077
10	2	0.199290737
10	0	0.199298396
10	1	0.199306056
10	1	0.199313715
11	2	0.199497541
11	1	0.199505201
11	1	0.19951286
13	0	0.19991881
13	2	0.199926469
13	0	0.199934129
13	1	0.199941788
13	2	0.199949448
13	0	0.199957107
13	0	0.199964767
14	1	0.199972426
15	0	0.200447311
15	2	0.20045497
15	1	0.20046263
15	1	0.200470289
16	2	0.200654115
16	1	0.200661775
17	2	0.200814963
17	0	0.200822623
17	2	0.200830282
17	1	0.200837942
17	2	0.200845601
17	1	0.200853261
17	0	0.20086092
19	2	0.201626863
19	0	0.201634523
19	1	0.201642182
19	0	0.201649841
19	1	0.201657501
20	2	0.201757073
20	1	0.201764733
20	0	0.201772392
20	1	0.201780052
20	0	0.201787711
1	2	0.206475283
1	2	0.206482942
1	1	0.206490602
1	0	0.206498261
1	1	0.206505921
2	0	0.206574856
2	1	0.206582515
2	0	0.206590174
2	1	0.206597834
3	2	0.206697407
3	2	0.206705066
3	2	0.206712725
3	0	0.206720385
3	2	0.206728044
3	1	0.206735704
3	1	0.206743363
3	0	0.206751023
4	2	0.207065059
4	2	0.207072719
4	2	0.207080378
4	1	0.207088038
4	1	0.207095697
5	2	0.207302502
5	2	0.207310161
5	1	0.20731782
5	0	0.20732548
5	1	0.207333139
6	1	0.207976532
7	2	0.208336525
7	0	0.208344184
7	1	0.208351844
7	1	0.208359503
8	2	0.208474395
8	2	0.208482054
8	0	0.208489713
8	1	0.208497373
8	0	0.208505032
8	1	0.208512692
9	2	0.208635243
9	2	0.208642902
9	2	0.208650561
9	1	0.208658221
9	1	0.20866588
10	0	0.20867354
10	1	0.208681199
11	2	0.208865026
11	1	0.208872685
11	1	0.208880344
13	0	0.209362889
13	2	0.209370548
13	0	0.209378207
13	1	0.209385867
13	2	0.209393526
13	0	0.209401186
13	1	0.209408845
13	0	0.209416505
14	0	0.209424164
14	1	0.209431823
15	0	0.209929686
15	1	0.209937346
15	1	0.209945005
16	2	0.210113513
16	1	0.210121172
17	2	0.210297339
17	0	0.210304999
17	2	0.210312658
17	1	0.210320317
17	2	0.210327977
17	1	0.210335636
17	0	0.210343296
18	2	0.210350955
18	1	0.210358615
18	1	0.210366274
19	2	0.211124558
19	0	0.211132217
19	2	0.211139877
19	1	0.211147536
19	0	0.211155195
19	1	0.211162855
20	2	0.211254768
20	0	0.211262427
20	1	0.211270087
20	0	0.211277746
20	1	0.211285406
20	0	0.211293065
1	1	0.216064891
1	0	0.21607255
2	0	0.216149144
2	1	0.216156804
2	1	0.216164463
3	2	0.216264036
3	2	0.216271695
3	0	0.216279355
3	2	0.216287014
3	0	0.216294674
3	2	0.216302333
3	1	0.216309992
3	1	0.216317652
3	0	0.216325311
4	2	0.216639348
4	2	0.216647007
4	2	0.216654667
4	1	0.216662326
5	2	0.216869131
5	2	0.21687679
5	1	0.21688445
5	0	0.216892109
5	1	0.216899769
6	1	0.217443588
7	2	0.217788263
7	1	0.217795922
7	1	0.217803582
8	2	0.217941451
8	2	0.217949111
8	2	0.21795677
8	0	0.21796443
8	1	0.217972089
8	1	0.217979748
8	0	0.217987408
9	2	0.218109959
9	2	0.218117618
9	2	0.218125278
9	0	0.218132937
9	1	0.218140597
9	1	0.218148256
10	0	0.218155915
10	1	0.218163575
11	2	0.218347401
11	0	0.218355061
11	1	0.21836272
11	1	0.218370379
12	1	0.218646119
12	2	0.218653778
13	0	0.218868242
13	2	0.218875902
13	1	0.218883561
13	2	0.218891221
13	0	0.21889888
13	1	0.21890654
13	0	0.218914199
14	2	0.218921858
14	1	0.218929518
15	2	0.219389084
15	2	0.219396743
15	0	0.219404403
15	2	0.219412062
15	1	0.219419722
15	0	0.219427381
16	2	0.219611207
16	1	0.219618867
17	2	0.219756736
17	0	0.219764396
17	2	0.219772055
17	2	0.219779715
17	1	0.219787374
17	2	0.219795034
17	0	0.219802693
17	1	0.219810352
17	0	0.219818012
18	1	0.219825671
18	0	0.219833331
18	1	0.21984099
19	2	0.220568636
19	0	0.220576296
19	1	0.220583955
19	0	0.220591614
19	1	0.220599274
20	2	0.220691187
20	0	0.220698846
20	1	0.220706506
20	0	0.220714165
20	1	0.220721825
20	0	0.220729484
1	1	0.225401737
1	1	0.225409397
2	0	0.22550131
2	1	0.225508969
3	2	0.225570245
3	2	0.225577904
3	2	0.225585564
3	0	0.225593223
3	2	0.225600882
3	1	0.225608542
3	1	0.225616201
3	0	0.225623861
4	2	0.225930238
4	2	0.225937897
4	1	0.225945557
5	2	0.226144702
5	2	0.226152361
5	1	0.226160021
5	0	0.22616768
5	1	0.22617534
6	1	0.226749797
7	2	0.227171066
7	1	0.227178725
7	1	0.227186385
8	2	0.227324254
8	2	0.227331914
8	2	0.227339573
8	0	0.227347233
8	1	0.227354892
8	1	0.227362552
9	2	0.227485102
9	2	0.227492762
9	2	0.227500421
9	1	0.227508081
9	1	0.22751574
10	2	0.2275234
10	2	0.227531059
10	0	0.227538718
10	2	0.227546378
10	1	0.227554037
11	2	0.227753182
11	0	0.227760842
11	1	0.227768501
11	0	0.227776161
11	1	0.22778382
12	1	0.228036581
12	2	0.228044241
13	0	0.228365937
13	2	0.228373596
13	1	0.228381256
13	2	0.228388915
13	0	0.228396575
13	1	0.228404234
13	0	0.228411894
14	1	0.228419553
14	1	0.228427212
15	2	0.228871459
15	0	0.228879119
15	2	0.228886778
15	1	0.228894438
15	0	0.228902097
16	2	0.229085923
16	1	0.229093583
16	1	0.229101242
17	2	0.229246772
17	0	0.229254431
17	2	0.22926209
17	2	0.22926975
17	1	0.229277409
17	2	0.229285069
17	1	0.229292728
17	0	0.229300388
18	1	0.229308047
18	1	0.229315706
19	2	0.230051012
19	0	0.230058671
19	1	0.230066331
19	0	0.23007399
19	1	0.23008165
20	2	0.230165903
20	1	0.230173563
20	0	0.230181222
20	1	0.230188882
20	0	0.230196541
1	0	0.234937729
1	2	0.234945388
1	1	0.234953048
1	0	0.234960707
1	1	0.234968367
2	0	0.235044961
2	1	0.23505262
3	2	0.235152193
3	2	0.235159852
3	0	0.235167512
3	2	0.235175171
3	0	0.235182831
3	2	0.23519049
3	1	0.235198149
3	1	0.235205809
3	0	0.235213468
4	2	0.235519846
4	2	0.235527505
4	1	0.235535164
4	1	0.235542824
5	2	0.235749629
5	2	0.235757288
5	1	0.235764947
5	0	0.235772607
5	1	0.235780266
6	1	0.236385361
6	1	0.236393021
7	0	0.236760673
7	2	0.236768333
7	1	0.236775992
7	1	0.236783652
8	2	0.2369445
8	2	0.236952159
8	0	0.236959819
8	1	0.236967478
8	1	0.236975137
9	2	0.237090029
9	2	0.237097688
9	2	0.237105348
9	1	0.237113007
9	1	0.237120667
10	2	0.237128326
10	0	0.237135986
10	1	0.237143645
11	1	0.237335131
11	0	0.23734279
11	1	0.23735045
12	1	0.237595551
12	2	0.237603211
12	1	0.23761087
13	0	0.237940226
13	2	0.237947885
13	1	0.237955545
13	2	0.237963204
13	0	0.237970864
13	1	0.237978523
13	0	0.237986182
14	1	0.237993842
15	2	0.238476386
15	0	0.238484045
15	1	0.238491705
15	0	0.238499364
16	2	0.238660212
16	1	0.238667872
17	2	0.238813401
17	0	0.23882106
17	2	0.23882872
17	1	0.238836379
17	2	0.238844039
17	1	0.238851698
17	0	0.238859358
18	0	0.238867017
18	1	0.238874676
18	1	0.238882336
19	2	0.239617641
19	0	0.239625301
19	1	0.23963296
19	0	0.239640619
19	1	0.239648279
20	2	0.239732533
20	1	0.239740192
20	0	0.239747852
20	1	0.239755511
20	0	0.23976317
1	0	0.244412445
1	2	0.244420104
1	1	0.244427764
1	0	0.244435423
1	1	0.244443083
2	0	0.244527337
2	1	0.244534996
2	0	0.244542655
3	2	0.244657547
3	2	0.244665206
3	2	0.244672866
3	0	0.244680525
3	2	0.244688185
3	1	0.244695844
3	1	0.244703503
3	0	0.244711163
4	2	0.245009881
4	2	0.24501754
4	2	0.2450252
4	1	0.245032859
5	2	0.245270301
5	2	0.245277961
5	1	0.24528562
5	0	0.24529328
5	1	0.245300939
6	2	0.245990288
6	1	0.245997947
7	2	0.246411557
7	1	0.246419216
7	1	0.246426875
8	2	0.246618361
8	0	0.246626021
8	1	0.24663368
8	0	0.246641339
8	1	0.246648999
9	2	0.246779209
9	2	0.246786869
9	2	0.246794528
9	1	0.246802188
9	1	0.246809847
10	1	0.246817506
11	2	0.246993673
11	1	0.247001333
11	0	0.247008992
11	1	0.247016652
12	1	0.247292391
12	2	0.247300051
13	2	0.247644725
13	0	0.247652384
13	2	0.247660044
13	1	0.247667703
13	2	0.247675363
13	0	0.247683022
13	0	0.247690682
14	1	0.247698341
15	0	0.248203863
15	1	0.248211523
15	0	0.248219182
16	1	0.248403009
17	2	0.248556197
17	2	0.248563857
17	0	0.248571516
17	2	0.248579176
17	1	0.248586835
17	2	0.248594494
17	1	0.248602154
17	0	0.248609813
18	1	0.248617473
18	0	0.248625132
18	1	0.248632792
19	2	0.249360438
19	0	0.249368097
19	1	0.249375756
19	0	0.249383416
19	1	0.249391075
20	2	0.249475329
20	1	0.249482988
20	0	0.249490648
20	1	0.249498307
20	0	0.249505967
1	0	0.254453959
1	2	0.254461619
1	0	0.254469278
1	1	0.254476937
1	0	0.254484597
1	1	0.254492256
2	0	0.254568851
2	2	0.25457651
2	1	0.254584169
2	0	0.254591829
3	2	0.25471438
3	2	0.254722039
3	2	0.254729699
3	0	0.254737358
3	2	0.254745018
3	1	0.254752677
3	0	0.254760336
3	1	0.254767996
3	0	0.254775655
4	2	0.255059054
4	2	0.255066714
4	2	0.255074373
4	1	0.255082033
4	0	0.255089692
5	2	0.255311815
5	2	0.255319475
5	1	0.255327134
5	0	0.255334794
5	1	0.255342453
6	0	0.255970527
6	2	0.255978186
6	1	0.255985845
7	2	0.256391795
7	1	0.256399455
7	1	0.256407114
8	2	0.256583281
8	2	0.25659094
8	0	0.2565986
8	1	0.256606259
8	1	0.256613919
9	2	0.25673647
9	2	0.256744129
9	2	0.256751788
9	1	0.256759448
9	1	0.256767107
10	2	0.256774767
10	1	0.256782426
11	0	0.256966253
11	2	0.256973912
11	1	0.256981571
11	0	0.256989231
11	1	0.25699689
12	1	0.257280289
13	0	0.257586666
13	2	0.257594326
13	1	0.257601985
13	2	0.257609645
13	0	0.257617304
13	1	0.257624964
13	0	0.257632623
14	1	0.257640282
14	0	0.257647942
15	0	0.258138145
15	1	0.258145805
15	0	0.258153464
15	1	0.258161124
16	2	0.258329631
16	1	0.258337291
17	2	0.258505798
17	0	0.258513458
17	2	0.258521117
17	1	0.258528776
17	2	0.258536436
17	1	0.258544095
17	0	0.258551755
18	0	0.258559414
18	1	0.258567074
18	1	0.258574733
19	2	0.259363654
19	0	0.259371314
19	1	0.259378973
19	0	0.259386633
19	1	0.259394292
20	2	0.259470887
20	1	0.259478546
20	0	0.259486205
20	1	0.259493865
20	0	0.259501524
1	0	0.264510792
1	2	0.264518452
1	0	0.264526111
1	2	0.26453377
1	1	0.26454143
1	0	0.264549089
1	1	0.264556749
2	0	0.264641002
2	1	0.264648662
2	0	0.264656321
3	2	0.264748235
3	2	0.264755894
3	0	0.264763553
3	2	0.264771213
3	0	0.264778872
3	2	0.264786532
3	1	0.264794191
3	1	0.264801851
4	2	0.265108228
4	2	0.265115887
4	2	0.265123547
4	1	0.265131206
4	1	0.265138865
5	2	0.265360989
5	2	0.265368648
5	1	0.265376308
5	0	0.265383967
5	1	0.265391627
6	1	0.266042678
6	0	0.266050338
7	2	0.266471606
7	1	0.266479266
7	1	0.266486925
8	0	0.266655433
8	2	0.266663092
8	2	0.266670752
8	2	0.266678411
8	0	0.266686071
8	1	0.26669373
8	1	0.266701389
9	2	0.2668316
9	2	0.266839259
9	2	0.266846919
9	1	0.266854578
9	1	0.266862237
10	0	0.266869897
11	2	0.267053723
11	0	0.267061383
11	2	0.267069042
11	1	0.267076702
11	0	0.267084361
11	1	0.26709202
12	2	0.267352441
12	1	0.2673601
12	2	0.26736776
13	0	0.267720094
13	2	0.267727753
13	1	0.267735413
13	2	0.267743072
13	0	0.267750731
13	1	0.267758391
13	0	0.26776605
14	1	0.267804347
14	1	0.267812007
15	0	0.268302211
15	1	0.26830987
15	0	0.268317529
16	2	0.268486037
16	1	0.268493696
17	2	0.268669863
17	0	0.268677523
17	2	0.268685182
17	1	0.268692841
17	2	0.268700501
17	1	0.26870816
17	0	0.26871582
18	2	0.268723479
18	0	0.268731139
18	1	0.268738798
18	1	0.268746458
19	2	0.269558357
19	0	0.269566017
19	1	0.269573676
19	0	0.269581335
19	1	0.269588995
20	2	0.269665589
20	1	0.269673249
20	0	0.269680908
20	1	0.269688568
20	0	0.269696227
1	2	0.274866343
1	2	0.274874002
1	1	0.274881662
1	0	0.274889321
1	1	0.274896981
2	0	0.274981234
2	1	0.274988894
2	0	0.274996553
2	1	0.275004213
3	2	0.275103785
3	2	0.275111445
3	2	0.275119104
3	0	0.275126764
3	2	0.275134423
3	1	0.275142082
3	1	0.275149742
3	0	0.275157401
4	2	0.275548032
4	2	0.275555692
4	1	0.275563351
4	1	0.275571011
5	2	0.275800794
5	2	0.275808453
5	1	0.275816112
5	0	0.275823772
5	1	0.275831431
6	0	0.276497802
6	1	0.276505461
6	1	0.276513121
7	2	0.276934389
7	2	0.276942049
7	1	0.276949708
7	1	0.276957368
8	0	0.277125875
8	2	0.277133535
8	2	0.277141194
8	2	0.277148853
8	0	0.277156513
8	1	0.277164172
8	1	0.277171832
9	2	0.277302042
9	2	0.277309701
9	2	0.277317361
9	1	0.27732502
9	1	0.27733268
10	1	0.277340339
11	2	0.277524166
11	2	0.277531825
11	1	0.277539484
11	0	0.277547144
11	1	0.277554803
12	2	0.277822883
12	1	0.277830543
12	2	0.277838202
13	0	0.278175217
13	2	0.278182877
13	1	0.278190536
13	2	0.278198195
13	0	0.278205855
13	1	0.278213514
13	0	0.278221174
14	0	0.27826713
14	1	0.27827479
15	0	0.278818609
15	2	0.278826269
15	1	0.278833928
15	0	0.278841588
16	2	0.279002436
16	1	0.279010095
17	2	0.279193921
17	0	0.279201581
17	2	0.27920924
17	1	0.2792169
17	2	0.279224559
17	0	0.279232219
17	1	0.279239878
17	0	0.279247537
18	1	0.279255197
18	0	0.279262856
18	1	0.279270516
18	0	0.279278175
19	2	0.280166669
19	0	0.280174329
19	1	0.280181988
19	0	0.280189648
19	1	0.280197307
20	2	0.280273901
20	2	0.280281561
20	1	0.28028922
20	0	0.28029688
20	1	0.280304539
20	0	0.280312198
1	0	0.285842308
1	2	0.285849967
1	1	0.285857626
1	0	0.285865286
2	0	0.28594188
2	1	0.28594954
2	0	0.285957199
2	1	0.285964859
3	2	0.286072091
3	2	0.28607975
3	2	0.286087409
3	0	0.286095069
3	2	0.286102728
3	1	0.286110388
3	1	0.286118047
4	2	0.286508678
4	2	0.286516338
4	1	0.286523997
5	2	0.28675378
5	2	0.286761439
5	2	0.286769099
5	1	0.286776758
5	0	0.286784418
5	1	0.286792077
6	1	0.287512064
7	2	0.287933332
7	1	0.287940992
7	1	0.287948651
8	0	0.288117159
8	2	0.288124818
8	2	0.288132478
8	0	0.288140137
8	0	0.288147796
8	1	0.288155456
8	0	0.288163115
8	1	0.288170775
9	2	0.288308644
9	2	0.288316304
9	2	0.288323963
9	0	0.288331623
9	1	0.288339282
9	0	0.288346942
9	1	0.288354601
10	2	0.28836226
10	1	0.28836992
11	2	0.288576725
11	1	0.288584384
11	0	0.288592043
11	1	0.288599703
12	1	0.288867783
12	2	0.288875442
13	0	0.289258414
13	2	0.289266073
13	1	0.289273733
13	2	0.289281392
13	0	0.289289052
13	1	0.289296711
13	0	0.28930437
14	1	0.289335008
15	0	0.289832871
15	1	0.289840531
15	0	0.28984819
16	0	0.290054995
16	0	0.290062654
16	1	0.290070314
16	1	0.290077973
17	2	0.290277118
17	0	0.290284778
17	2	0.290292437
17	2	0.290300097
17	1	0.290307756
17	2	0.290315415
17	0	0.290323075
17	1	0.290330734
17	0	0.290338394
18	0	0.290346053
18	1	0.290353713
18	0	0.290361372
18	1	0.290369031
19	2	0.291249866
19	0	0.291257525
19	1	0.291265185
19	0	0.291272844
19	1	0.291280504
20	2	0.291357098
20	2	0.291364757
20	1	0.291372417
20	0	0.291380076
20	1	0.291387736
20	0	0.291395395
1	0	0.297170606
1	2	0.297178266
1	0	0.297185925
1	2	0.297193584
1	1	0.297201244
1	0	0.297208903
1	1	0.297216563
2	0	0.297300816
2	1	0.297308476
2	1	0.297316135
3	2	0.297408049
3	2	0.297415708
3	2	0.297423367
3	0	0.297431027
3	2	0.297438686
3	1	0.297446346
3	1	0.297454005
3	0	0.297461665
4	2	0.29779868
4	1	0.297806339
5	2	0.298028462
5	2	0.298036122
5	1	0.298043781
5	0	0.298051441
5	1	0.2980591
6	1	0.298779087
6	0	0.298786746
7	0	0.299230993
7	2	0.299238653
7	1	0.299246312
8	0	0.299422479
8	2	0.299430138
8	2	0.299437798
8	0	0.299445457
8	1	0.299453117
8	0	0.299460776
8	1	0.299468435
9	2	0.299590986
9	2	0.299598646
9	2	0.299606305
9	1	0.299613965
9	1	0.299621624
10	2	0.299629284
10	1	0.299636943
11	0	0.29980545
11	2	0.29981311
11	2	0.299820769
11	1	0.299828429
11	0	0.299836088
11	1	0.299843748
12	2	0.300096509
12	1	0.300104168
13	0	0.300395227
13	2	0.300402886
13	1	0.300410546
13	0	0.300418205
13	0	0.300425864
14	1	0.300456502
14	1	0.300464162
15	0	0.3010233
15	1	0.301030959
15	0	0.301038619
16	0	0.301230105
16	0	0.301237764
16	2	0.301245423
16	1	0.301253083
17	2	0.301444569
17	0	0.301452228
17	2	0.301459888
17	2	0.301467547
17	1	0.301475206
17	2	0.301482866
17	0	0.301490525
17	1	0.301498185
17	0	0.301505844
18	0	0.301513504
18	2	0.301521163
18	1	0.301528822
18	0	0.301536482
18	1	0.301544141
18	0	0.301551801
19	0	0.302455614
19	2	0.302463273
19	0	0.302470932
19	1	0.302478592
19	0	0.302486251
19	1	0.302493911
20	2	0.302570505
20	2	0.302578164
20	2	0.302585824
20	1	0.302593483
20	0	0.302601143
20	1	0.302608802
20	0	0.302616462
1	2	0.308345716
1	1	0.308353376
1	1	0.308361035
2	0	0.308437629
2	1	0.308445289
2	0	0.308452948
2	1	0.308460608
3	2	0.30856018
3	2	0.30856784
3	0	0.308575499
3	2	0.308583158
3	0	0.308590818
3	2	0.308598477
3	1	0.308606137
3	1	0.308613796
3	0	0.308621456
4	2	0.309058043
4	2	0.309065703
4	1	0.309073362
5	2	0.309310804
5	2	0.309318464
5	1	0.309326123
5	0	0.309333783
5	1	0.309341442
6	2	0.310007813
6	1	0.310015472
7	2	0.310421422
7	1	0.310429081
7	0	0.310436741
7	1	0.3104444
8	0	0.310651205
8	2	0.310658864
8	2	0.310666524
8	0	0.310674183
8	1	0.310681843
8	0	0.310689502
8	1	0.310697161
9	2	0.31085035
9	2	0.310858009
9	2	0.310865669
9	1	0.310873328
9	1	0.310880988
10	1	0.310888647
11	2	0.311095452
11	0	0.311103111
11	2	0.311110771
11	1	0.31111843
11	0	0.31112609
12	1	0.311363532
13	0	0.311685228
13	2	0.311692887
13	1	0.311700547
13	0	0.311708206
14	1	0.311723525
15	0	0.312290323
15	2	0.312297983
15	1	0.312305642
15	0	0.312313301
16	0	0.312527765
16	1	0.312535425
17	0	0.312757548
17	2	0.312765208
17	0	0.312772867
17	2	0.312780527
17	1	0.312788186
17	2	0.312795846
17	0	0.312803505
17	1	0.312811164
17	0	0.312818824
18	1	0.312826483
18	0	0.312834143
18	1	0.312841802
19	2	0.31368434
19	0	0.313691999
19	1	0.313699658
19	0	0.313707318
19	1	0.313714977
20	0	0.313776253
20	2	0.313783912
20	2	0.313791572
20	1	0.313799231
20	0	0.31380689
20	1	0.31381455
20	0	0.313822209
1	0	0.319428913
1	2	0.319436572
1	1	0.319444232
1	1	0.319451891
2	1	0.319536145
2	0	0.319543804
3	2	0.319658696
3	2	0.319666355
3	2	0.319674015
3	1	0.319681674
3	0	0.319689333
4	2	0.320148899
4	2	0.320156559
4	1	0.320164218
4	1	0.320171878
5	2	0.320424639
5	2	0.320432298
5	1	0.320439958
5	0	0.320447617
5	1	0.320455277
6	0	0.321167604
6	2	0.321175263
6	1	0.321182923
7	2	0.321596532
7	0	0.321604191
7	0	0.321611851
7	1	0.32161951
7	1	0.32162717
8	0	0.321841634
8	2	0.321849293
8	2	0.321856952
8	0	0.321864612
8	1	0.321872271
8	0	0.321879931
8	1	0.32188759
9	2	0.322010141
9	2	0.322017801
9	2	0.32202546
9	1	0.322033119
9	1	0.322040779
11	2	0.322247583
11	0	0.322255243
11	2	0.322262902
11	1	0.322270562
11	0	0.322278221
11	1	0.322285881
12	2	0.322530982
12	1	0.322538642
13	0	0.322898635
13	2	0.322906295
13	1	0.322913954
13	0	0.322921613
14	1	0.322952251
14	1	0.322959911
15	0	0.323480752
15	2	0.323488411
15	1	0.323496071
15	0	0.32350373
16	0	0.323687556
16	1	0.323695216
16	1	0.323702875
17	2	0.32390968
17	0	0.323917339
17	2	0.323924999
17	0	0.323932658
17	1	0.323940318
17	2	0.323947977
17	0	0.323955637
17	1	0.323963296
17	0	0.323970955
18	0	0.323978615
18	1	0.323986274
18	0	0.323993934
18	1	0.324001593
19	2	0.324782855
19	0	0.324790515
19	2	0.324798174
19	1	0.324805833
19	0	0.324813493
19	1	0.324821152
20	2	0.324897747
20	1	0.324905406
20	0	0.324913065
20	1	0.324920725
20	0	0.324928384
1	2	0.330611682
1	2	0.330619342
1	1	0.330627001
1	0	0.33063466
1	1	0.33064232
2	1	0.330726574
2	0	0.330734233
2	1	0.330741892
3	2	0.330856784
3	2	0.330864443
3	2	0.330872103
3	0	0.330879762
3	2	0.330887422
3	1	0.330895081
3	0	0.330902741
3	1	0.3309104
3	0	0.330918059
4	2	0.331377625
4	2	0.331385285
4	2	0.331392944
4	1	0.331400604
4	1	0.331408263
5	2	0.331645705
5	2	0.331653365
5	1	0.331661024
5	0	0.331668684
5	1	0.331676343
6	1	0.33239633
7	2	0.332825258
7	1	0.332832917
7	0	0.332840577
7	1	0.332848236
8	2	0.333016744
8	2	0.333024403
8	2	0.333032062
8	0	0.333039722
8	1	0.333047381
8	0	0.333055041
8	1	0.3330627
9	2	0.333208229
9	2	0.333215889
9	2	0.333223548
9	1	0.333231208
9	1	0.333238867
10	2	0.333246526
11	2	0.333430353
11	1	0.333438012
11	0	0.333445672
12	0	0.333690773
12	2	0.333698433
12	1	0.333706092
12	2	0.333713752
13	0	0.334050767
13	2	0.334058426
13	1	0.334066086
13	0	0.334073745
14	2	0.334089064
14	1	0.334096723
15	0	0.334632883
15	1	0.334640543
15	0	0.334648202
16	0	0.334855007
16	2	0.334862666
16	1	0.334870326
17	2	0.335092449
17	0	0.335100109
17	2	0.335107768
17	1	0.335115428
17	2	0.335123087
17	1	0.335130746
17	0	0.335138406
18	1	0.335146065
18	0	0.335153725
18	1	0.335161384
19	2	0.33601924
19	0	0.3360269
19	1	0.336034559
19	0	0.336042219
19	1	0.336049878
20	2	0.336141791
20	2	0.336149451
20	2	0.33615711
20	1	0.33616477
20	0	0.336172429
20	1	0.336180089
20	0	0.336187748
1	2	0.341503393
1	2	0.341511053
1	0	0.341518712
1	2	0.341526371
1	1	0.341534031
1	0	0.34154169
1	1	0.34154935
2	1	0.341633603
2	0	0.341641263
2	1	0.341648922
3	0	0.341733176
3	2	0.341740835
3	2	0.341748495
3	0	0.341756154
3	0	0.341763814
3	2	0.341771473
3	0	0.341779133
3	2	0.341786792
3	1	0.341794452
3	1	0.341802111
3	0	0.34180977
4	2	0.342284655
4	2	0.342292315
4	2	0.342299974
4	2	0.342307633
4	1	0.342315293
5	2	0.342568054
5	2	0.342575713
5	1	0.342583373
5	0	0.342591032
5	1	0.342598692
6	1	0.343249743
6	0	0.343257403
7	2	0.34369399
7	0	0.34370165
7	1	0.343709309
7	0	0.343716969
7	1	0.343724628
8	2	0.343900795
8	2	0.343908454
8	2	0.343916114
8	1	0.343923773
8	0	0.343931433
8	1	0.343939092
9	2	0.344053984
9	2	0.344061643
9	2	0.344069303
9	1	0.344076962
9	1	0.344084621
10	0	0.344092281
10	1	0.34409994
11	0	0.344283767
11	2	0.344291426
11	1	0.344299085
11	0	0.344306745
11	1	0.344314404
12	2	0.344590144
12	1	0.344597803
12	2	0.344605463
13	0	0.344896521
13	2	0.344904181
13	2	0.34491184
13	1	0.344919499
13	0	0.344927159
14	1	0.344957797
14	1	0.344965456
15	0	0.345501616
15	1	0.345509276
15	0	0.345516935
16	0	0.345662464
16	1	0.345670124
16	1	0.345677783
17	2	0.345915225
17	0	0.345922885
17	0	0.345930544
17	2	0.345938204
17	2	0.345945863
17	1	0.345953523
17	2	0.345961182
17	0	0.345968841
17	1	0.345976501
17	0	0.34598416
18	0	0.34599182
18	1	0.345999479
18	0	0.346007139
18	1	0.346014798
19	0	0.346803719
19	2	0.346811379
19	0	0.346819038
19	1	0.346826698
19	0	0.346834357
19	1	0.346842017
20	2	0.346918611
20	2	0.34692627
20	2	0.34693393
20	1	0.346941589
20	0	0.346949249
20	1	0.346956908
20	0	0.346964567
1	2	0.35244872
1	2	0.35245638
1	1	0.352464039
1	0	0.352471698
1	1	0.352479358
2	1	0.352563612
2	0	0.352571271
2	1	0.35257893
3	2	0.352693822
3	2	0.352701481
3	0	0.352709141
3	0	0.3527168
3	2	0.35272446
3	0	0.352732119
3	2	0.352739778
3	1	0.352747438
3	0	0.352755097
3	1	0.352762757
3	0	0.352770416
4	2	0.353237642
